Year,Age Group Code,Age Group Description,Gender Code,Gender Description,Race Ethnicity Code,Race/Ethnicity Description,County Code,County Name,Population
2005,4,20-24,0,Total,3,Other Non Hispanic,6,Queens,29978
2005,4,20-24,0,Total,5,Hispanic,6,Queens,46161
2005,4,20-24,1,Male,0,Total,6,Queens,72108
2005,4,20-24,1,Male,1,White Non Hispanic,6,Queens,16173
2005,4,20-24,1,Male,2,Black Non Hispanic,6,Queens,15281
2005,4,20-24,1,Male,3,Other Non Hispanic,6,Queens,15326
2005,4,20-24,1,Male,5,Hispanic,6,Queens,25328
2005,4,20-24,2,Female,0,Total,6,Queens,67630
2005,4,20-24,2,Female,1,White Non Hispanic,6,Queens,15731
2005,4,20-24,2,Female,2,Black Non Hispanic,6,Queens,16414
2005,4,20-24,2,Female,3,Other Non Hispanic,6,Queens,14652
2005,4,20-24,2,Female,5,Hispanic,6,Queens,20833
2005,5,25-34,0,Total,0,Total,6,Queens,338219
2005,5,25-34,0,Total,1,White Non Hispanic,6,Queens,91807
2005,5,25-34,0,Total,2,Black Non Hispanic,6,Queens,55700
2005,5,25-34,0,Total,3,Other Non Hispanic,6,Queens,82132
2005,5,25-34,0,Total,5,Hispanic,6,Queens,108580
2005,5,25-34,1,Male,0,Total,6,Queens,170893
2005,5,25-34,1,Male,1,White Non Hispanic,6,Queens,46667
2005,5,25-34,1,Male,2,Black Non Hispanic,6,Queens,25658
2005,5,25-34,1,Male,3,Other Non Hispanic,6,Queens,39609
2005,5,25-34,1,Male,5,Hispanic,6,Queens,58959
2005,5,25-34,2,Female,0,Total,6,Queens,167326
2005,5,25-34,2,Female,1,White Non Hispanic,6,Queens,45140
2005,5,25-34,2,Female,2,Black Non Hispanic,6,Queens,30042
2005,5,25-34,2,Female,3,Other Non Hispanic,6,Queens,42523
2005,5,25-34,2,Female,5,Hispanic,6,Queens,49621
2005,6,35-44,0,Total,0,Total,6,Queens,368834
2005,6,35-44,0,Total,1,White Non Hispanic,6,Queens,102979
2005,6,35-44,0,Total,2,Black Non Hispanic,6,Queens,70301
2005,6,35-44,0,Total,3,Other Non Hispanic,6,Queens,91879
2005,6,35-44,0,Total,5,Hispanic,6,Queens,103675
2005,6,35-44,1,Male,0,Total,6,Queens,185855
2005,6,35-44,1,Male,1,White Non Hispanic,6,Queens,54543
2005,6,35-44,1,Male,2,Black Non Hispanic,6,Queens,30945
2005,6,35-44,1,Male,3,Other Non Hispanic,6,Queens,46812
2005,6,35-44,1,Male,5,Hispanic,6,Queens,53555
2005,6,35-44,2,Female,0,Total,6,Queens,182979
2005,6,35-44,2,Female,1,White Non Hispanic,6,Queens,48436
2005,6,35-44,2,Female,2,Black Non Hispanic,6,Queens,39356
2005,6,35-44,2,Female,3,Other Non Hispanic,6,Queens,45067
2005,6,35-44,2,Female,5,Hispanic,6,Queens,50120
2005,7,45-54,0,Total,0,Total,6,Queens,320934
2005,7,45-54,0,Total,1,White Non Hispanic,6,Queens,104839
2005,7,45-54,0,Total,2,Black Non Hispanic,6,Queens,63188
2005,7,45-54,0,Total,3,Other Non Hispanic,6,Queens,79434
2005,7,45-54,0,Total,5,Hispanic,6,Queens,73473
2005,7,45-54,1,Male,0,Total,6,Queens,155985
2005,7,45-54,1,Male,1,White Non Hispanic,6,Queens,52384
2005,7,45-54,1,Male,2,Black Non Hispanic,6,Queens,27889
2005,7,45-54,1,Male,3,Other Non Hispanic,6,Queens,40570
2005,7,45-54,1,Male,5,Hispanic,6,Queens,35142
2005,7,45-54,2,Female,0,Total,6,Queens,164949
2005,7,45-54,2,Female,1,White Non Hispanic,6,Queens,52455
2005,7,45-54,2,Female,2,Black Non Hispanic,6,Queens,35299
2005,7,45-54,2,Female,3,Other Non Hispanic,6,Queens,38864
2005,7,45-54,2,Female,5,Hispanic,6,Queens,38331
2005,8,55-64,0,Total,0,Total,6,Queens,231900
2005,8,55-64,0,Total,1,White Non Hispanic,6,Queens,90994
2005,8,55-64,0,Total,2,Black Non Hispanic,6,Queens,46382
2005,8,55-64,0,Total,3,Other Non Hispanic,6,Queens,47879
2005,8,55-64,0,Total,5,Hispanic,6,Queens,46645
2005,8,55-64,1,Male,0,Total,6,Queens,105863
2005,8,55-64,1,Male,1,White Non Hispanic,6,Queens,42774
2005,8,55-64,1,Male,2,Black Non Hispanic,6,Queens,19009
2005,8,55-64,1,Male,3,Other Non Hispanic,6,Queens,23364
2005,8,55-64,1,Male,5,Hispanic,6,Queens,20716
2005,8,55-64,2,Female,0,Total,6,Queens,126037
2005,8,55-64,2,Female,1,White Non Hispanic,6,Queens,48220
2005,8,55-64,2,Female,2,Black Non Hispanic,6,Queens,27373
2005,8,55-64,2,Female,3,Other Non Hispanic,6,Queens,24515
2005,8,55-64,2,Female,5,Hispanic,6,Queens,25929
2005,9,65-74,0,Total,0,Total,6,Queens,143640
2005,9,65-74,0,Total,1,White Non Hispanic,6,Queens,66948
2005,9,65-74,0,Total,2,Black Non Hispanic,6,Queens,27358
2005,9,65-74,0,Total,3,Other Non Hispanic,6,Queens,25050
2005,9,65-74,0,Total,5,Hispanic,6,Queens,24284
2005,9,65-74,1,Male,0,Total,6,Queens,61296
2005,9,65-74,1,Male,1,White Non Hispanic,6,Queens,28979
2005,9,65-74,1,Male,2,Black Non Hispanic,6,Queens,10630
2005,9,65-74,1,Male,3,Other Non Hispanic,6,Queens,11641
2005,9,65-74,1,Male,5,Hispanic,6,Queens,10046
2005,9,65-74,2,Female,0,Total,6,Queens,82344
2005,9,65-74,2,Female,1,White Non Hispanic,6,Queens,37969
2005,9,65-74,2,Female,2,Black Non Hispanic,6,Queens,16728
2005,9,65-74,2,Female,3,Other Non Hispanic,6,Queens,13409
2005,9,65-74,2,Female,5,Hispanic,6,Queens,14238
2005,10,75-84,0,Total,0,Total,6,Queens,104170
2005,10,75-84,0,Total,1,White Non Hispanic,6,Queens,64240
2005,10,75-84,0,Total,2,Black Non Hispanic,6,Queens,16386
2005,10,75-84,0,Total,3,Other Non Hispanic,6,Queens,11838
2005,10,75-84,0,Total,5,Hispanic,6,Queens,11706
2005,10,75-84,1,Male,0,Total,6,Queens,39597
2005,10,75-84,1,Male,1,White Non Hispanic,6,Queens,24821
2005,10,75-84,1,Male,2,Black Non Hispanic,6,Queens,5441
2005,10,75-84,1,Male,3,Other Non Hispanic,6,Queens,5218
2005,10,75-84,1,Male,5,Hispanic,6,Queens,4117
2005,10,75-84,2,Female,0,Total,6,Queens,64573
2005,10,75-84,2,Female,1,White Non Hispanic,6,Queens,39419
2005,10,75-84,2,Female,2,Black Non Hispanic,6,Queens,10945
2005,10,75-84,2,Female,3,Other Non Hispanic,6,Queens,6620
2005,10,75-84,2,Female,5,Hispanic,6,Queens,7589
2005,11,85+,0,Total,0,Total,6,Queens,45915
2005,11,85+,0,Total,1,White Non Hispanic,6,Queens,32639
2005,11,85+,0,Total,2,Black Non Hispanic,6,Queens,5934
2005,11,85+,0,Total,3,Other Non Hispanic,6,Queens,3394
2005,11,85+,0,Total,5,Hispanic,6,Queens,3948
2005,11,85+,1,Male,0,Total,6,Queens,14435
2005,11,85+,1,Male,1,White Non Hispanic,6,Queens,10170
2005,11,85+,1,Male,2,Black Non Hispanic,6,Queens,1713
2005,11,85+,1,Male,3,Other Non Hispanic,6,Queens,1404
2005,11,85+,1,Male,5,Hispanic,6,Queens,1148
2005,11,85+,2,Female,0,Total,6,Queens,31480
2005,11,85+,2,Female,1,White Non Hispanic,6,Queens,22469
2005,11,85+,2,Female,2,Black Non Hispanic,6,Queens,4221
2005,11,85+,2,Female,3,Other Non Hispanic,6,Queens,1990
2005,11,85+,2,Female,5,Hispanic,6,Queens,2800
2006,1,<1,0,Total,1,White Non Hispanic,6,Queens,7013
2006,0,Total,0,Total,0,Total,6,Queens,2255175
2006,0,Total,0,Total,1,White Non Hispanic,6,Queens,715008
2006,0,Total,0,Total,2,Black Non Hispanic,6,Queens,441733
2006,0,Total,0,Total,3,Other Non Hispanic,6,Queens,500661
2006,0,Total,0,Total,5,Hispanic,6,Queens,597773
2006,0,Total,1,Male,0,Total,6,Queens,1094591
2006,0,Total,1,Male,1,White Non Hispanic,6,Queens,344716
2006,0,Total,1,Male,2,Black Non Hispanic,6,Queens,199338
2006,0,Total,1,Male,3,Other Non Hispanic,6,Queens,250316
2006,0,Total,1,Male,5,Hispanic,6,Queens,300221
2006,0,Total,2,Female,0,Total,6,Queens,1160584
2006,0,Total,2,Female,1,White Non Hispanic,6,Queens,370292
2006,0,Total,2,Female,2,Black Non Hispanic,6,Queens,242395
2006,0,Total,2,Female,3,Other Non Hispanic,6,Queens,250345
2006,0,Total,2,Female,5,Hispanic,6,Queens,297552
2006,1,<1,0,Total,0,Total,6,Queens,30337
2006,1,<1,0,Total,2,Black Non Hispanic,6,Queens,6193
2006,1,<1,0,Total,3,Other Non Hispanic,6,Queens,6766
2006,1,<1,0,Total,5,Hispanic,6,Queens,10365
2006,1,<1,1,Male,0,Total,6,Queens,15589
2006,1,<1,1,Male,1,White Non Hispanic,6,Queens,3600
2006,1,<1,1,Male,2,Black Non Hispanic,6,Queens,3187
2006,1,<1,1,Male,3,Other Non Hispanic,6,Queens,3509
2006,1,<1,1,Male,5,Hispanic,6,Queens,5293
2006,1,<1,2,Female,0,Total,6,Queens,14748
2006,1,<1,2,Female,1,White Non Hispanic,6,Queens,3413
2006,1,<1,2,Female,2,Black Non Hispanic,6,Queens,3006
2006,1,<1,2,Female,3,Other Non Hispanic,6,Queens,3257
2006,1,<1,2,Female,5,Hispanic,6,Queens,5072
2006,2,01-09,0,Total,0,Total,6,Queens,253268
2006,2,01-09,0,Total,1,White Non Hispanic,6,Queens,61661
2006,2,01-09,0,Total,2,Black Non Hispanic,6,Queens,53279
2006,2,01-09,0,Total,3,Other Non Hispanic,6,Queens,56028
2006,2,01-09,0,Total,5,Hispanic,6,Queens,82300
2006,2,01-09,1,Male,0,Total,6,Queens,130027
2006,2,01-09,1,Male,1,White Non Hispanic,6,Queens,31652
2006,2,01-09,1,Male,2,Black Non Hispanic,6,Queens,27031
2006,2,01-09,1,Male,3,Other Non Hispanic,6,Queens,29006
2006,2,01-09,1,Male,5,Hispanic,6,Queens,42338
2006,2,01-09,2,Female,0,Total,6,Queens,123241
2006,2,01-09,2,Female,1,White Non Hispanic,6,Queens,30009
2006,2,01-09,2,Female,2,Black Non Hispanic,6,Queens,26248
2006,2,01-09,2,Female,3,Other Non Hispanic,6,Queens,27022
2006,2,01-09,2,Female,5,Hispanic,6,Queens,39962
2006,3,10-19,0,Total,0,Total,6,Queens,276267
2006,3,10-19,0,Total,1,White Non Hispanic,6,Queens,67306
2006,3,10-19,0,Total,2,Black Non Hispanic,6,Queens,66479
2006,3,10-19,0,Total,3,Other Non Hispanic,6,Queens,60725
2006,3,10-19,0,Total,5,Hispanic,6,Queens,81757
2006,3,10-19,1,Male,0,Total,6,Queens,140792
2006,3,10-19,1,Male,1,White Non Hispanic,6,Queens,34842
2006,3,10-19,1,Male,2,Black Non Hispanic,6,Queens,33065
2006,3,10-19,1,Male,3,Other Non Hispanic,6,Queens,31654
2006,3,10-19,1,Male,5,Hispanic,6,Queens,41231
2006,3,10-19,2,Female,0,Total,6,Queens,135475
2006,3,10-19,2,Female,1,White Non Hispanic,6,Queens,32464
2006,3,10-19,2,Female,2,Black Non Hispanic,6,Queens,33414
2006,3,10-19,2,Female,3,Other Non Hispanic,6,Queens,29071
2006,3,10-19,2,Female,5,Hispanic,6,Queens,40526
2006,4,20-24,0,Total,0,Total,6,Queens,148041
2006,4,20-24,0,Total,1,White Non Hispanic,6,Queens,35850
2006,4,20-24,0,Total,2,Black Non Hispanic,6,Queens,33624
2006,4,20-24,0,Total,3,Other Non Hispanic,6,Queens,30945
2006,4,20-24,0,Total,5,Hispanic,6,Queens,47622
2006,4,20-24,1,Male,0,Total,6,Queens,74681
2006,4,20-24,1,Male,1,White Non Hispanic,6,Queens,18156
2006,4,20-24,1,Male,2,Black Non Hispanic,6,Queens,15596
2006,4,20-24,1,Male,3,Other Non Hispanic,6,Queens,15668
2006,4,20-24,1,Male,5,Hispanic,6,Queens,25261
2006,4,20-24,2,Female,0,Total,6,Queens,73360
2006,4,20-24,2,Female,1,White Non Hispanic,6,Queens,17694
2006,4,20-24,2,Female,2,Black Non Hispanic,6,Queens,18028
2006,4,20-24,2,Female,3,Other Non Hispanic,6,Queens,15277
2006,4,20-24,2,Female,5,Hispanic,6,Queens,22361
2006,5,25-34,0,Total,0,Total,6,Queens,320970
2006,5,25-34,0,Total,1,White Non Hispanic,6,Queens,82291
2006,5,25-34,0,Total,2,Black Non Hispanic,6,Queens,53654
2006,5,25-34,0,Total,3,Other Non Hispanic,6,Queens,80323
2006,5,25-34,0,Total,5,Hispanic,6,Queens,104702
2006,5,25-34,1,Male,0,Total,6,Queens,162111
2006,5,25-34,1,Male,1,White Non Hispanic,6,Queens,41534
2006,5,25-34,1,Male,2,Black Non Hispanic,6,Queens,24993
2006,5,25-34,1,Male,3,Other Non Hispanic,6,Queens,38382
2006,5,25-34,1,Male,5,Hispanic,6,Queens,57202
2006,5,25-34,2,Female,0,Total,6,Queens,158859
2006,5,25-34,2,Female,1,White Non Hispanic,6,Queens,40757
2006,5,25-34,2,Female,2,Black Non Hispanic,6,Queens,28661
2006,5,25-34,2,Female,3,Other Non Hispanic,6,Queens,41941
2006,5,25-34,2,Female,5,Hispanic,6,Queens,47500
2006,6,35-44,0,Total,0,Total,6,Queens,366073
2006,6,35-44,0,Total,1,White Non Hispanic,6,Queens,102225
2006,6,35-44,0,Total,2,Black Non Hispanic,6,Queens,68332
2006,6,35-44,0,Total,3,Other Non Hispanic,6,Queens,91241
2006,6,35-44,0,Total,5,Hispanic,6,Queens,104275
2006,6,35-44,1,Male,0,Total,6,Queens,184910
2006,6,35-44,1,Male,1,White Non Hispanic,6,Queens,54197
2006,6,35-44,1,Male,2,Black Non Hispanic,6,Queens,30142
2006,6,35-44,1,Male,3,Other Non Hispanic,6,Queens,46392
2006,6,35-44,1,Male,5,Hispanic,6,Queens,54179
2006,6,35-44,2,Female,0,Total,6,Queens,181163
2006,6,35-44,2,Female,1,White Non Hispanic,6,Queens,48028
2006,6,35-44,2,Female,2,Black Non Hispanic,6,Queens,38190
2006,6,35-44,2,Female,3,Other Non Hispanic,6,Queens,44849
2006,6,35-44,2,Female,5,Hispanic,6,Queens,50096
2006,7,45-54,0,Total,0,Total,6,Queens,327772
2006,7,45-54,0,Total,1,White Non Hispanic,6,Queens,105539
2006,7,45-54,0,Total,2,Black Non Hispanic,6,Queens,63699
2006,7,45-54,0,Total,3,Other Non Hispanic,6,Queens,82164
2006,7,45-54,0,Total,5,Hispanic,6,Queens,76370
2006,7,45-54,1,Male,0,Total,6,Queens,160043
2006,7,45-54,1,Male,1,White Non Hispanic,6,Queens,53077
2006,7,45-54,1,Male,2,Black Non Hispanic,6,Queens,28042
2006,7,45-54,1,Male,3,Other Non Hispanic,6,Queens,42022
2006,7,45-54,1,Male,5,Hispanic,6,Queens,36902
2006,7,45-54,2,Female,0,Total,6,Queens,167729
2006,7,45-54,2,Female,1,White Non Hispanic,6,Queens,52462
2006,7,45-54,2,Female,2,Black Non Hispanic,6,Queens,35657
2006,7,45-54,2,Female,3,Other Non Hispanic,6,Queens,40142
2006,7,45-54,2,Female,5,Hispanic,6,Queens,39468
2006,8,55-64,0,Total,0,Total,6,Queens,238315
2006,8,55-64,0,Total,1,White Non Hispanic,6,Queens,92649
2006,8,55-64,0,Total,2,Black Non Hispanic,6,Queens,46621
2006,8,55-64,0,Total,3,Other Non Hispanic,6,Queens,50510
2006,8,55-64,0,Total,5,Hispanic,6,Queens,48535
2006,8,55-64,1,Male,0,Total,6,Queens,109597
2006,8,55-64,1,Male,1,White Non Hispanic,6,Queens,43907
2006,8,55-64,1,Male,2,Black Non Hispanic,6,Queens,19351
2006,8,55-64,1,Male,3,Other Non Hispanic,6,Queens,24805
2006,8,55-64,1,Male,5,Hispanic,6,Queens,21534
2006,8,55-64,2,Female,0,Total,6,Queens,128718
2006,8,55-64,2,Female,1,White Non Hispanic,6,Queens,48742
2006,8,55-64,2,Female,2,Black Non Hispanic,6,Queens,27270
2006,8,55-64,2,Female,3,Other Non Hispanic,6,Queens,25705
2006,8,55-64,2,Female,5,Hispanic,6,Queens,27001
2006,9,65-74,0,Total,0,Total,6,Queens,149357
2006,9,65-74,0,Total,1,White Non Hispanic,6,Queens,68730
2006,9,65-74,0,Total,2,Black Non Hispanic,6,Queens,28257
2006,9,65-74,0,Total,3,Other Non Hispanic,6,Queens,26411
2006,9,65-74,0,Total,5,Hispanic,6,Queens,25959
2006,9,65-74,1,Male,0,Total,6,Queens,64599
2006,9,65-74,1,Male,1,White Non Hispanic,6,Queens,30167
2006,9,65-74,1,Male,2,Black Non Hispanic,6,Queens,11058
2006,9,65-74,1,Male,3,Other Non Hispanic,6,Queens,12416
2006,9,65-74,1,Male,5,Hispanic,6,Queens,10958
2006,9,65-74,2,Female,0,Total,6,Queens,84758
2006,9,65-74,2,Female,1,White Non Hispanic,6,Queens,38563
2006,9,65-74,2,Female,2,Black Non Hispanic,6,Queens,17199
2006,9,65-74,2,Female,3,Other Non Hispanic,6,Queens,13995
2006,9,65-74,2,Female,5,Hispanic,6,Queens,15001
2006,10,75-84,0,Total,0,Total,6,Queens,100191
2006,10,75-84,0,Total,1,White Non Hispanic,6,Queens,60720
2006,10,75-84,0,Total,2,Black Non Hispanic,6,Queens,15821
2006,10,75-84,0,Total,3,Other Non Hispanic,6,Queens,11801
2006,10,75-84,0,Total,5,Hispanic,6,Queens,11849
2006,10,75-84,1,Male,0,Total,6,Queens,37960
2006,10,75-84,1,Male,1,White Non Hispanic,6,Queens,23587
2006,10,75-84,1,Male,2,Black Non Hispanic,6,Queens,5233
2006,10,75-84,1,Male,3,Other Non Hispanic,6,Queens,4955
2006,10,75-84,1,Male,5,Hispanic,6,Queens,4185
2006,10,75-84,2,Female,0,Total,6,Queens,62231
2006,10,75-84,2,Female,1,White Non Hispanic,6,Queens,37133
2006,10,75-84,2,Female,2,Black Non Hispanic,6,Queens,10588
2006,10,75-84,2,Female,3,Other Non Hispanic,6,Queens,6846
2006,10,75-84,2,Female,5,Hispanic,6,Queens,7664
2006,11,85+,0,Total,0,Total,6,Queens,44584
2006,11,85+,0,Total,1,White Non Hispanic,6,Queens,31024
2006,11,85+,0,Total,2,Black Non Hispanic,6,Queens,5774
2006,11,85+,0,Total,3,Other Non Hispanic,6,Queens,3747
2006,11,85+,0,Total,5,Hispanic,6,Queens,4039
2006,11,85+,1,Male,0,Total,6,Queens,14282
2006,11,85+,1,Male,1,White Non Hispanic,6,Queens,9997
2006,11,85+,1,Male,2,Black Non Hispanic,6,Queens,1640
2006,11,85+,1,Male,3,Other Non Hispanic,6,Queens,1507
2006,11,85+,1,Male,5,Hispanic,6,Queens,1138
2006,11,85+,2,Female,0,Total,6,Queens,30302
2006,11,85+,2,Female,1,White Non Hispanic,6,Queens,21027
2006,11,85+,2,Female,2,Black Non Hispanic,6,Queens,4134
2006,11,85+,2,Female,3,Other Non Hispanic,6,Queens,2240
2006,11,85+,2,Female,5,Hispanic,6,Queens,2901
2007,0,Total,0,Total,0,Total,6,Queens,2270338
2007,0,Total,0,Total,1,White Non Hispanic,6,Queens,719330
2007,0,Total,0,Total,2,Black Non Hispanic,6,Queens,436943
2007,0,Total,0,Total,3,Other Non Hispanic,6,Queens,513598
2007,0,Total,0,Total,5,Hispanic,6,Queens,600467
2007,0,Total,1,Male,0,Total,6,Queens,1102975
2007,0,Total,1,Male,1,White Non Hispanic,6,Queens,347435
2007,0,Total,1,Male,2,Black Non Hispanic,6,Queens,197597
2007,0,Total,1,Male,3,Other Non Hispanic,6,Queens,256350
2007,0,Total,1,Male,5,Hispanic,6,Queens,301593
2007,0,Total,2,Female,0,Total,6,Queens,1167363
2007,0,Total,2,Female,1,White Non Hispanic,6,Queens,371895
2007,0,Total,2,Female,2,Black Non Hispanic,6,Queens,239346
2007,0,Total,2,Female,3,Other Non Hispanic,6,Queens,257248
2007,0,Total,2,Female,5,Hispanic,6,Queens,298874
2007,1,<1,0,Total,0,Total,6,Queens,28993
2007,1,<1,0,Total,1,White Non Hispanic,6,Queens,6813
2007,1,<1,0,Total,2,Black Non Hispanic,6,Queens,6114
2007,1,<1,0,Total,3,Other Non Hispanic,6,Queens,5929
2007,1,<1,0,Total,5,Hispanic,6,Queens,10137
2007,1,<1,1,Male,0,Total,6,Queens,14839
2007,1,<1,1,Male,1,White Non Hispanic,6,Queens,3494
2007,1,<1,1,Male,2,Black Non Hispanic,6,Queens,3122
2007,1,<1,1,Male,3,Other Non Hispanic,6,Queens,3032
2007,1,<1,1,Male,5,Hispanic,6,Queens,5191
2007,1,<1,2,Female,0,Total,6,Queens,14154
2007,1,<1,2,Female,1,White Non Hispanic,6,Queens,3319
2007,1,<1,2,Female,2,Black Non Hispanic,6,Queens,2992
2007,1,<1,2,Female,3,Other Non Hispanic,6,Queens,2897
2007,1,<1,2,Female,5,Hispanic,6,Queens,4946
2007,2,01-09,0,Total,0,Total,6,Queens,239587
2007,2,01-09,0,Total,1,White Non Hispanic,6,Queens,56671
2007,2,01-09,0,Total,2,Black Non Hispanic,6,Queens,49938
2007,2,01-09,0,Total,3,Other Non Hispanic,6,Queens,54641
2007,2,01-09,0,Total,5,Hispanic,6,Queens,78337
2007,2,01-09,1,Male,0,Total,6,Queens,122964
2007,2,01-09,1,Male,1,White Non Hispanic,6,Queens,29075
2007,2,01-09,1,Male,2,Black Non Hispanic,6,Queens,25450
2007,2,01-09,1,Male,3,Other Non Hispanic,6,Queens,28247
2007,2,01-09,1,Male,5,Hispanic,6,Queens,40192
2007,2,01-09,2,Female,0,Total,6,Queens,116623
2007,2,01-09,2,Female,1,White Non Hispanic,6,Queens,27596
2007,2,01-09,2,Female,2,Black Non Hispanic,6,Queens,24488
2007,2,01-09,2,Female,3,Other Non Hispanic,6,Queens,26394
2007,2,01-09,2,Female,5,Hispanic,6,Queens,38145
2007,3,10-19,0,Total,0,Total,6,Queens,273589
2007,3,10-19,0,Total,1,White Non Hispanic,6,Queens,67770
2007,3,10-19,0,Total,2,Black Non Hispanic,6,Queens,63182
2007,3,10-19,0,Total,3,Other Non Hispanic,6,Queens,62686
2007,3,10-19,0,Total,5,Hispanic,6,Queens,79951
2007,3,10-19,1,Male,0,Total,6,Queens,139295
2007,3,10-19,1,Male,1,White Non Hispanic,6,Queens,35027
2007,3,10-19,1,Male,2,Black Non Hispanic,6,Queens,31430
2007,3,10-19,1,Male,3,Other Non Hispanic,6,Queens,32674
2007,3,10-19,1,Male,5,Hispanic,6,Queens,40164
2007,3,10-19,2,Female,0,Total,6,Queens,134294
2007,3,10-19,2,Female,1,White Non Hispanic,6,Queens,32743
2007,3,10-19,2,Female,2,Black Non Hispanic,6,Queens,31752
2007,3,10-19,2,Female,3,Other Non Hispanic,6,Queens,30012
2007,3,10-19,2,Female,5,Hispanic,6,Queens,39787
2007,4,20-24,0,Total,0,Total,6,Queens,151637
2007,4,20-24,0,Total,1,White Non Hispanic,6,Queens,39453
2007,4,20-24,0,Total,2,Black Non Hispanic,6,Queens,34019
2007,4,20-24,0,Total,3,Other Non Hispanic,6,Queens,31267
2007,4,20-24,0,Total,5,Hispanic,6,Queens,46898
2007,4,20-24,1,Male,0,Total,6,Queens,76155
2007,4,20-24,1,Male,1,White Non Hispanic,6,Queens,19949
2007,4,20-24,1,Male,2,Black Non Hispanic,6,Queens,15798
2007,4,20-24,1,Male,3,Other Non Hispanic,6,Queens,15936
2007,4,20-24,1,Male,5,Hispanic,6,Queens,24472
2007,4,20-24,2,Female,0,Total,6,Queens,75482
2007,4,20-24,2,Female,1,White Non Hispanic,6,Queens,19504
2007,4,20-24,2,Female,2,Black Non Hispanic,6,Queens,18221
2007,4,20-24,2,Female,3,Other Non Hispanic,6,Queens,15331
2007,4,20-24,2,Female,5,Hispanic,6,Queens,22426
2007,5,25-34,0,Total,0,Total,6,Queens,323509
2007,5,25-34,0,Total,1,White Non Hispanic,6,Queens,83912
2007,5,25-34,0,Total,2,Black Non Hispanic,6,Queens,53880
2007,5,25-34,0,Total,3,Other Non Hispanic,6,Queens,81226
2007,5,25-34,0,Total,5,Hispanic,6,Queens,104491
2007,5,25-34,1,Male,0,Total,6,Queens,163829
2007,5,25-34,1,Male,1,White Non Hispanic,6,Queens,41997
2007,5,25-34,1,Male,2,Black Non Hispanic,6,Queens,25495
2007,5,25-34,1,Male,3,Other Non Hispanic,6,Queens,38665
2007,5,25-34,1,Male,5,Hispanic,6,Queens,57672
2007,5,25-34,2,Female,0,Total,6,Queens,159680
2007,5,25-34,2,Female,1,White Non Hispanic,6,Queens,41915
2007,5,25-34,2,Female,2,Black Non Hispanic,6,Queens,28385
2007,5,25-34,2,Female,3,Other Non Hispanic,6,Queens,42561
2007,5,25-34,2,Female,5,Hispanic,6,Queens,46819
2007,6,35-44,0,Total,0,Total,6,Queens,370909
2007,6,35-44,0,Total,1,White Non Hispanic,6,Queens,103997
2007,6,35-44,0,Total,2,Black Non Hispanic,6,Queens,66037
2007,6,35-44,0,Total,3,Other Non Hispanic,6,Queens,94802
2007,6,35-44,0,Total,5,Hispanic,6,Queens,106073
2007,6,35-44,1,Male,0,Total,6,Queens,187323
2007,6,35-44,1,Male,1,White Non Hispanic,6,Queens,55110
2007,6,35-44,1,Male,2,Black Non Hispanic,6,Queens,29242
2007,6,35-44,1,Male,3,Other Non Hispanic,6,Queens,47827
2007,6,35-44,1,Male,5,Hispanic,6,Queens,55144
2007,6,35-44,2,Female,0,Total,6,Queens,183586
2007,6,35-44,2,Female,1,White Non Hispanic,6,Queens,48887
2007,6,35-44,2,Female,2,Black Non Hispanic,6,Queens,36795
2007,6,35-44,2,Female,3,Other Non Hispanic,6,Queens,46975
2007,6,35-44,2,Female,5,Hispanic,6,Queens,50929
2007,7,45-54,0,Total,0,Total,6,Queens,337249
2007,7,45-54,0,Total,1,White Non Hispanic,6,Queens,106753
2007,7,45-54,0,Total,2,Black Non Hispanic,6,Queens,65623
2007,7,45-54,0,Total,3,Other Non Hispanic,6,Queens,84980
2007,7,45-54,0,Total,5,Hispanic,6,Queens,79893
2007,7,45-54,1,Male,0,Total,6,Queens,165494
2007,7,45-54,1,Male,1,White Non Hispanic,6,Queens,54167
2007,7,45-54,1,Male,2,Black Non Hispanic,6,Queens,28922
2007,7,45-54,1,Male,3,Other Non Hispanic,6,Queens,43537
2007,7,45-54,1,Male,5,Hispanic,6,Queens,38868
2007,7,45-54,2,Female,0,Total,6,Queens,171755
2007,7,45-54,2,Female,1,White Non Hispanic,6,Queens,52586
2007,7,45-54,2,Female,2,Black Non Hispanic,6,Queens,36701
2007,7,45-54,2,Female,3,Other Non Hispanic,6,Queens,41443
2007,7,45-54,2,Female,5,Hispanic,6,Queens,41025
2007,8,55-64,0,Total,0,Total,6,Queens,245477
2007,8,55-64,0,Total,1,White Non Hispanic,6,Queens,94602
2007,8,55-64,0,Total,2,Black Non Hispanic,6,Queens,47486
2007,8,55-64,0,Total,3,Other Non Hispanic,6,Queens,53125
2007,8,55-64,0,Total,5,Hispanic,6,Queens,50264
2007,8,55-64,1,Male,0,Total,6,Queens,113697
2007,8,55-64,1,Male,1,White Non Hispanic,6,Queens,45179
2007,8,55-64,1,Male,2,Black Non Hispanic,6,Queens,19836
2007,8,55-64,1,Male,3,Other Non Hispanic,6,Queens,26229
2007,8,55-64,1,Male,5,Hispanic,6,Queens,22453
2007,8,55-64,2,Female,0,Total,6,Queens,131780
2007,8,55-64,2,Female,1,White Non Hispanic,6,Queens,49423
2007,8,55-64,2,Female,2,Black Non Hispanic,6,Queens,27650
